Date,SPY_Price,QQQ_Price,VTI_Price
2014-01-31,145.12539672851562,78.23638916015625,75.84677124023438
2014-02-03,141.8592987060547,76.44082641601562,74.06655883789062
2014-02-04,142.8529052734375,77.00306701660156,74.63002014160156
2014-02-05,142.67373657226562,76.8035659790039,74.51567840576172
2014-02-06,144.55519104003906,77.78298950195312,75.42213439941406
2014-02-07,146.34707641601562,79.1705322265625,76.39390563964844
2014-02-10,146.61587524414062,79.62394714355469,76.48371887207031
2014-02-11,148.22042846679688,80.53083801269531,77.35749053955078
2014-02-12,148.29368591308594,80.68498992919922,77.46366882324219
2014-02-13,149.05935668945312,81.28353118896484,77.93729400634766
2014-02-14,149.88201904296875,81.44673919677734,78.31291198730469
2014-02-18,150.0612030029297,81.8458023071289,78.54157257080078
2014-02-19,149.0675048828125,81.28353118896484,78.0189437866211
2014-02-20,149.9471435546875,81.66443634033203,78.54157257080078
2014-02-21,149.7760772705078,81.55561065673828,78.47624206542969
2014-02-24,150.60690307617188,81.99089813232422,78.92539978027344
2014-02-25,150.54986572265625,81.90019226074219,78.89273834228516
2014-02-26,150.55799865722656,81.82768249511719,78.97440338134766
2014-02-27,151.34805297851562,82.35856628417969,79.3908462524414
2014-02-28,151.73086547851562,82.26749420166016,79.53785705566406
2014-03-03,150.66390991210938,81.6573715209961,78.95804595947266
2014-03-04,152.78152465820312,82.69548797607422,80.19932556152344
2014-03-05,152.92001342773438,82.92314910888672,80.21562957763672
2014-03-06,153.270263671875,82.8503189086914,80.36260223388672
2014-03-07,153.33541870117188,82.44051361083984,80.33814239501953
2014-03-10,153.2539520263672,82.51338958740234,80.28095245361328
2014-03-11,152.49647521972656,82.15821838378906,79.83182525634766
2014-03-12,152.53724670410156,82.46786499023438,79.88899230957031
2014-03-13,150.8267822265625,81.30221557617188,78.96622467041016
2014-03-14,150.4032440185547,80.74673461914062,78.86822509765625
2014-03-17,151.76345825195312,81.45703125,79.49700164794922
2014-03-18,152.84671020507812,82.44051361083984,80.17481231689453
2014-03-19,152.03219604492188,81.99432373046875,79.71749877929688
2014-03-20,152.92001342773438,82.22196197509766,80.11764526367188
2014-03-21,152.32684326171875,81.23258972167969,79.8236312866211
2014-03-24,151.69699096679688,80.52063751220703,79.35819244384766
2014-03-25,152.4169158935547,80.78536224365234,79.63951110839844
2014-03-26,151.3206787109375,79.74483489990234,78.97517395019531
2014-03-27,151.00164794921875,79.2975845336914,78.81112670898438
2014-03-28,151.74610900878906,79.45275115966797,79.1637954711914
2014-03-31,152.9895782470703,80.01863861083984,79.9429931640625
2014-04-01,154.0039825439453,81.42424774169922,80.56632232666016
2014-04-02,154.5193328857422,81.63416290283203,80.82058715820312
2014-04-03,154.31480407714844,80.98616027832031,80.59912109375
2014-04-04,152.49050903320312,78.83209991455078,79.49185180664062
2014-04-07,150.80523681640625,78.08369445800781,78.54045867919922
2014-04-08,151.42701721191406,78.80471801757812,78.88494110107422
2014-04-09,153.05503845214844,80.15556335449219,79.82816314697266
2014-04-10,149.83990478515625,77.67295837402344,78.07299041748047
2014-04-11,148.49014282226562,76.76934814453125,77.302001953125
2014-04-14,149.65997314453125,77.37177276611328,77.82689666748047
2014-04-15,150.69078063964844,77.62732696533203,78.36004638671875
2014-04-16,152.2696533203125,78.65869140625,79.18024444580078
2014-04-17,152.48236083984375,78.67693328857422,79.3360366821289
2014-04-21,153.01409912109375,79.2610855102539,79.65592956542969
2014-04-22,153.70948791503906,79.890869140625,80.0660171508789
2014-04-23,153.3495330810547,79.18806457519531,79.8609619140625
2014-04-24,153.66043090820312,79.94563293457031,79.96758270263672
2014-04-25,152.40048217773438,78.66781616210938,79.18841552734375
2014-04-28,152.8832244873047,78.92337036132812,79.30322265625
2014-04-29,153.59487915039062,79.55317687988281,79.69692993164062
2014-04-30,154.05307006835938,79.7630615234375,79.9921875
2014-05-01,154.0694122314453,80.00040435791016,80.01676940917969
2014-05-02,153.84852600097656,79.85433959960938,79.95118713378906
